filename,width,height,class,xmin,ymin,xmax,ymax
461.jpg,1920,1080,Dead-end Polymer Insulator,975,417,1278,473
461.jpg,1920,1080,Dead-end Polymer Insulator,902,491,1131,533
461.jpg,1920,1080,Dead-end Polymer Insulator,859,529,1046,568
461.jpg,1920,1080,Polymer Arrester,1455,448,1541,560
461.jpg,1920,1080,Polymer Arrester,1121,416,1242,520
461.jpg,1920,1080,Polymer Arrester,1038,483,1130,567
461.jpg,1920,1080,Polymer Arrester,967,533,1037,607
461.jpg,1920,1080,Under-mounted Switch,1195,495,1413,660
461.jpg,1920,1080,Under-mounted Switch,1146,512,1347,677
461.jpg,1920,1080,Under-mounted Switch,1029,553,1171,672
1407.jpg,1920,1080,Ceramic/Porcelain Insulator,491,108,1757,847
1199.jpg,1920,1080,Ceramic/Porcelain Insulator,307,283,943,603
1199.jpg,1920,1080,Dead-end Ceramic Insulator,1,880,905,1079
209.jpg,1920,1080,Ceramic/Porcelain Insulator,666,265,873,583
209.jpg,1920,1080,Polymer Arrester,930,621,1030,823
112.jpg,1920,1080,Ceramic/Porcelain Insulator,781,1,881,105
112.jpg,1920,1080,Ceramic/Porcelain Insulator,950,455,1046,567
112.jpg,1920,1080,Ceramic/Porcelain Insulator,1045,712,1127,815
112.jpg,1920,1080,Ceramic/Porcelain Arrester,1097,611,1146,695
395.jpg,1920,1080,Ceramic/Porcelain Insulator,1697,108,1920,814
395.jpg,1920,1080,Ceramic/Porcelain Insulator,1261,1,1555,179
395.jpg,1920,1080,Polymer Arrester,902,305,1343,615
395.jpg,1920,1080,Polymer Arrester,1138,612,1481,1061
395.jpg,1920,1080,Ceramic/Porcelain Insulator,1347,965,1623,1080
721_DJI_0583.jpg,1920,1080,Mushroom Insulator,1290,368,1425,625
721_DJI_0583.jpg,1920,1080,Mushroom Insulator,1126,781,1289,928
721_DJI_0583.jpg,1920,1080,Mushroom Insulator,1331,667,1499,851
1093.jpg,1920,1080,Dead-end Polymer Insulator,14,609,1919,1080
1093.jpg,1920,1080,Ceramic/Porcelain Insulator,890,1,1920,339
550.jpg,1920,1080,Ceramic/Porcelain Insulator,875,88,1121,499
550.jpg,1920,1080,Polymer Arrester,821,297,949,527
550.jpg,1920,1080,Polymer Arrester,1821,1,1920,182
207.jpg,1920,1080,Jiffy Splice,935,744,1182,799
411.jpg,1920,1080,Ceramic/Porcelain Insulator,1431,376,1621,645
411.jpg,1920,1080,Ceramic/Porcelain Insulator,833,1,937,168
411.jpg,1920,1080,Ceramic/Porcelain Insulator,709,1,800,56
411.jpg,1920,1080,Dead-end Ceramic Insulator,1542,380,1898,623
411.jpg,1920,1080,Dead-end Ceramic Insulator,1033,127,1427,277
411.jpg,1920,1080,Dead-end Ceramic Insulator,794,685,1285,963
411.jpg,1920,1080,Dead-end Ceramic Insulator,405,295,882,493
411.jpg,1920,1080,Dead-end Ceramic Insulator,383,89,654,212
411.jpg,1920,1080,Line Tension Switch,1,389,415,644
411.jpg,1920,1080,Line Tension Switch,63,136,366,323
411.jpg,1920,1080,Line Tension Switch,194,868,774,1080
411.jpg,1920,1080,Polymer Arrester,937,97,1006,203
481.jpg,1920,1080,Polymer Arrester,131,216,873,928
481.jpg,1920,1080,Polymer Arrester,1353,384,1919,1080
857.jpg,1920,1080,Polymer Arrester,731,585,1409,1080
235.jpg,1920,1080,Ceramic/Porcelain Insulator,551,424,625,535
235.jpg,1920,1080,Ceramic/Porcelain Insulator,726,429,798,547
235.jpg,1920,1080,Ceramic/Porcelain Insulator,1015,436,1094,576
235.jpg,1920,1080,Ceramic/Porcelain Insulator,1266,443,1346,588
235.jpg,1920,1080,Dead-end Ceramic Insulator,398,532,553,607
235.jpg,1920,1080,Dead-end Ceramic Insulator,875,568,1029,665
235.jpg,1920,1080,Dead-end Ceramic Insulator,1174,588,1299,696
235.jpg,1920,1080,Polymer Arrester,543,537,609,613
235.jpg,1920,1080,Polymer Arrester,1018,565,1093,659
235.jpg,1920,1080,Polymer Arrester,1182,572,1241,635
235.jpg,1920,1080,Dead-end Ceramic Insulator,677,548,773,615
254.jpg,1920,1080,Dead-end Ceramic Insulator,91,93,559,653
254.jpg,1920,1080,Polymer Arrester,538,88,801,505
534.jpg,1920,1080,Ceramic/Porcelain Insulator,850,188,897,259
534.jpg,1920,1080,Ceramic/Porcelain Insulator,1077,300,1141,379
534.jpg,1920,1080,Ceramic/Porcelain Insulator,1190,360,1250,435
534.jpg,1920,1080,Polymer Arrester,850,280,901,325
128_DJI_0064 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,653,515,761,661
128_DJI_0064 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,821,485,934,652
128_DJI_0064 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1441,356,1603,587
128_DJI_0064 (2).jpg,1920,1080,Polymer Arrester,606,665,690,782
128_DJI_0064 (2).jpg,1920,1080,Polymer Arrester,715,646,791,775
128_DJI_0064 (2).jpg,1920,1080,Polymer Arrester,1270,583,1364,746
1061.jpg,1920,1080,Ceramic/Porcelain Insulator,865,105,930,151
1061.jpg,1920,1080,Dead-end Polymer Insulator,866,153,995,187
1507.jpg,1920,1080,Ceramic/Porcelain Insulator,621,591,1352,1080
1507.jpg,1920,1080,Polymer Arrester,1161,251,1430,993
134.jpg,1920,1080,Ceramic/Porcelain Insulator,762,419,811,491
134.jpg,1920,1080,Ceramic/Porcelain Insulator,883,186,923,247
134.jpg,1920,1080,Polymer Arrester,832,457,869,499
134.jpg,1920,1080,Polymer Arrester,914,276,944,316
134.jpg,1920,1080,Polymer Arrester,926,250,956,286
276.jpg,1920,1080,Ceramic/Porcelain Insulator,827,284,947,352
276.jpg,1920,1080,Polymer Arrester,906,71,991,157
276.jpg,1920,1080,Polymer Arrester,999,1,1091,113
276.jpg,1920,1080,Polymer Arrester,1059,95,1170,168
460.jpg,1920,1080,Polymer Arrester,626,199,1391,984
460.jpg,1920,1080,Polymer Arrester,1518,3,1920,675
460.jpg,1920,1080,Dead-end Polymer Insulator,1,219,1433,520
460.jpg,1920,1080,Under-mounted Switch,1387,559,1918,1080
531.jpg,1920,1080,Ceramic/Porcelain Insulator,441,321,562,519
531.jpg,1920,1080,Ceramic/Porcelain Insulator,1145,295,1295,531
531.jpg,1920,1080,Ceramic/Porcelain Insulator,1499,289,1658,545
531.jpg,1920,1080,Polymer Arrester,434,516,559,647
404.jpg,1920,1080,Ceramic/Porcelain Insulator,747,1,846,89
404.jpg,1920,1080,Ceramic/Porcelain Insulator,967,241,1119,489
404.jpg,1920,1080,Ceramic/Porcelain Insulator,1182,492,1358,784
404.jpg,1920,1080,Ceramic/Porcelain Insulator,1507,460,1627,632
404.jpg,1920,1080,Ceramic/Porcelain Insulator,1589,680,1775,845
404.jpg,1920,1080,Ceramic/Porcelain Insulator,305,895,487,1080
404.jpg,1920,1080,Ceramic/Porcelain Insulator,1009,788,1187,977
404.jpg,1920,1080,Polymer Arrester,642,85,783,213
404.jpg,1920,1080,Polymer Arrester,839,548,1034,681
404.jpg,1920,1080,Polymer Arrester,949,696,1115,880
112_DJI_0056 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,290,828,439,1028
112_DJI_0056 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,465,868,609,1060
112_DJI_0056 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,773,361,883,512
112_DJI_0056 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,905,383,1034,537
112_DJI_0056 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,918,212,1021,367
112_DJI_0056 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1038,248,1153,391
112_DJI_0056 (2).jpg,1920,1080,Mushroom Insulator,511,624,645,777
112_DJI_0056 (2).jpg,1920,1080,Mushroom Insulator,657,666,794,807
1065.jpg,1920,1080,Ceramic/Porcelain Insulator,595,292,858,459
1065.jpg,1920,1080,Dead-end Polymer Insulator,338,468,841,575
1065.jpg,1920,1080,Polymer Arrester,838,493,926,704
587.jpg,1920,1080,Ceramic/Porcelain Insulator,79,483,267,685
587.jpg,1920,1080,Ceramic/Porcelain Insulator,531,405,681,615
587.jpg,1920,1080,Ceramic/Porcelain Insulator,1537,252,1674,455
587.jpg,1920,1080,Dead-end Ceramic Insulator,981,781,1294,879
587.jpg,1920,1080,Polymer Arrester,1375,358,1487,458
1102.jpg,1920,1080,Ceramic/Porcelain Insulator,721,389,1429,740
1102.jpg,1920,1080,Polymer Arrester,1524,705,1757,1080
1102.jpg,1920,1080,Dead-end Polymer Insulator,1,849,1418,1079
473.jpg,1920,1080,Polymer Arrester,974,160,1739,948
105.jpg,1920,1080,Ceramic/Porcelain Arrester,737,177,795,320
479_DJI_0243.jpg,1920,1080,Polymer Insulator,725,64,783,200
479_DJI_0243.jpg,1920,1080,Polymer Insulator,1062,104,1130,269
479_DJI_0243.jpg,1920,1080,Polymer Insulator,1247,119,1319,307
479_DJI_0243.jpg,1920,1080,Dead-end Polymer Insulator,591,197,774,291
479_DJI_0243.jpg,1920,1080,Dead-end Polymer Insulator,813,237,990,332
479_DJI_0243.jpg,1920,1080,Dead-end Polymer Insulator,1097,300,1266,413
479_DJI_0243.jpg,1920,1080,Polymer Insulator,759,432,869,508
479_DJI_0243.jpg,1920,1080,Polymer Insulator,1177,585,1309,677
479_DJI_0243.jpg,1920,1080,Dead-end Polymer Insulator,1329,219,1438,279
479_DJI_0243.jpg,1920,1080,Dead-end Polymer Insulator,831,135,970,187
479_DJI_0243.jpg,1920,1080,Dead-end Polymer Insulator,1053,165,1191,221
479_DJI_0243.jpg,1920,1080,Jiffy Splice,453,676,669,819
479_DJI_0243.jpg,1920,1080,Jiffy Splice,199,537,389,636
479_DJI_0243.jpg,1920,1080,Jiffy Splice,1,471,127,557
431.jpg,1920,1080,Dead-end Polymer Insulator,271,565,371,609
431.jpg,1920,1080,Dead-end Polymer Insulator,882,481,977,515
431.jpg,1920,1080,Dead-end Polymer Insulator,613,512,743,549
431.jpg,1920,1080,Dead-end Polymer Insulator,461,621,642,721
431.jpg,1920,1080,Dead-end Polymer Insulator,830,555,1009,640
431.jpg,1920,1080,Under-mounted Switch,465,632,631,775
431.jpg,1920,1080,Under-mounted Switch,623,608,778,745
431.jpg,1920,1080,Under-mounted Switch,949,540,1080,656
431.jpg,1920,1080,Polymer Arrester,783,581,857,660
431.jpg,1920,1080,Polymer Arrester,1085,520,1154,588
431.jpg,1920,1080,Dead-end Polymer Insulator,1095,511,1258,575
1379.jpg,1920,1080,Ceramic/Porcelain Insulator,1145,53,1558,295
1379.jpg,1920,1080,Ceramic/Porcelain Insulator,578,603,1030,877
1259.jpg,1920,1080,Ceramic/Porcelain Insulator,494,240,618,328
1259.jpg,1920,1080,Ceramic/Porcelain Insulator,502,1,618,52
1259.jpg,1920,1080,Polymer Arrester,811,325,889,451
1265.jpg,1920,1080,Ceramic/Porcelain Insulator,722,141,773,189
1265.jpg,1920,1080,Ceramic/Porcelain Insulator,742,252,791,301
1265.jpg,1920,1080,Ceramic/Porcelain Insulator,753,357,798,404
1265.jpg,1920,1080,Polymer Arrester,679,137,722,201
1265.jpg,1920,1080,Polymer Arrester,705,307,739,355
1265.jpg,1920,1080,Polymer Arrester,871,351,901,400
334_DJI_0167 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,442,75,551,272
334_DJI_0167 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1161,56,1254,221
334_DJI_0167 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1401,49,1489,201
334_DJI_0167 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,577,648,714,831
334_DJI_0167 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,746,657,867,841
334_DJI_0167 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1241,668,1395,911
334_DJI_0167 (2).jpg,1920,1080,Polymer Arrester,626,264,722,405
334_DJI_0167 (2).jpg,1920,1080,Polymer Arrester,1305,192,1382,335
334_DJI_0167 (2).jpg,1920,1080,Polymer Arrester,1439,199,1521,297
352_DJI_0176 (2).jpg,1920,1080,Compression/Crimped Splice,902,140,1214,220
352_DJI_0176 (2).jpg,1920,1080,Jiffy Splice,983,368,1314,429
352_DJI_0176 (2).jpg,1920,1080,Compression/Crimped Splice,229,452,511,503
352_DJI_0176 (2).jpg,1920,1080,Compression/Crimped Splice,239,519,493,565
352_DJI_0176 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1295,587,1401,752
352_DJI_0176 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1449,508,1569,688
352_DJI_0176 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1718,364,1854,576
485.jpg,1920,1080,Polymer Arrester,274,228,411,359
485.jpg,1920,1080,Polymer Arrester,951,304,1117,463
485.jpg,1920,1080,Polymer Arrester,1207,320,1363,509
485.jpg,1920,1080,Ceramic/Porcelain Insulator,371,52,469,233
485.jpg,1920,1080,Ceramic/Porcelain Insulator,1005,51,1165,303
485.jpg,1920,1080,Ceramic/Porcelain Insulator,1418,53,1574,337
1401.jpg,1920,1080,Ceramic/Porcelain Insulator,737,513,1342,869
208.jpg,1920,1080,Ceramic/Porcelain Insulator,731,264,925,579
208.jpg,1920,1080,Polymer Arrester,982,621,1086,828
400_DJI_0200 (2).jpg,1920,1080,Jiffy Splice,1090,201,1725,343
400_DJI_0200 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,755,573,935,879
400_DJI_0200 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,558,516,743,843
400_DJI_0200 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,178,387,407,789
400_DJI_0200 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1,265,107,732
758_DJI_0620.jpg,1920,1080,Vertical Disconnect Switch,858,200,1442,520
758_DJI_0620.jpg,1920,1080,Polymer Arrester,1479,264,1671,419
758_DJI_0620.jpg,1920,1080,Polymer Arrester,705,237,898,387
758_DJI_0620.jpg,1920,1080,Dead-end Polymer Insulator,257,107,853,235
758_DJI_0620.jpg,1920,1080,Dead-end Polymer Insulator,1486,111,1920,247
396.jpg,1920,1080,Polymer Arrester,647,360,1458,963
338_DJI_0169 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,630,301,823,648
338_DJI_0169 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1166,285,1351,613
338_DJI_0169 (2).jpg,1920,1080,Polymer Arrester,959,605,1129,877
338_DJI_0169 (2).jpg,1920,1080,Polymer Arrester,1258,596,1405,844
1207.jpg,1920,1080,Ceramic/Porcelain Insulator,959,105,1025,143
1207.jpg,1920,1080,Ceramic/Porcelain Insulator,962,220,1019,252
1207.jpg,1920,1080,Ceramic/Porcelain Insulator,961,329,1019,369
1207.jpg,1920,1080,Dead-end Ceramic Insulator,906,144,1018,183
1207.jpg,1920,1080,Dead-end Ceramic Insulator,907,265,1013,309
1207.jpg,1920,1080,Dead-end Ceramic Insulator,906,377,1015,417
1207.jpg,1920,1080,Ceramic/Porcelain Insulator,187,65,234,91
222.jpg,1920,1080,Ceramic/Porcelain Insulator,577,432,698,595
222.jpg,1920,1080,Ceramic/Porcelain Insulator,990,465,1030,565
222.jpg,1920,1080,Ceramic/Porcelain Insulator,1053,467,1115,565
222.jpg,1920,1080,Polymer Arrester,737,551,811,679
222.jpg,1920,1080,Polymer Arrester,1095,556,1161,629
559.jpg,1920,1080,Ceramic/Porcelain Insulator,153,119,294,325
559.jpg,1920,1080,Ceramic/Porcelain Insulator,527,176,658,375
559.jpg,1920,1080,Ceramic/Porcelain Insulator,1521,313,1663,525
559.jpg,1920,1080,Polymer Arrester,209,372,342,489
559.jpg,1920,1080,Polymer Arrester,395,385,509,532
559.jpg,1920,1080,Polymer Arrester,1402,551,1527,669
573.jpg,1920,1080,Ceramic/Porcelain Insulator,759,1,858,96
573.jpg,1920,1080,Ceramic/Porcelain Insulator,1117,297,1247,508
573.jpg,1920,1080,Ceramic/Porcelain Insulator,1358,569,1527,797
573.jpg,1920,1080,Dead-end Ceramic Insulator,915,403,1062,527
573.jpg,1920,1080,Polymer Arrester,702,111,817,213
573.jpg,1920,1080,Jiffy Splice,914,716,1262,911
376_DJI_0188 (2).jpg,1920,1080,Compression/Crimped Splice,607,476,1890,647
376_DJI_0188 (2).jpg,1920,1080,Compression/Crimped Splice,633,857,1797,1037
955.jpg,1920,1080,Ceramic/Porcelain Insulator,682,223,1019,784
955.jpg,1920,1080,Jiffy Splice,764,736,918,1080
854.jpg,1920,1080,Polymer Arrester,815,344,1507,892
1071.jpg,1920,1080,Ceramic/Porcelain Insulator,589,1,897,136
1071.jpg,1920,1080,Polymer Arrester,874,180,983,431
1071.jpg,1920,1080,Dead-end Polymer Insulator,298,167,890,297
402_DJI_0201 (2).jpg,1920,1080,Jiffy Splice,810,552,1730,801
15.jpg,1920,1080,Dead-end Ceramic Insulator,1073,1,1920,203
15.jpg,1920,1080,Dead-end Ceramic Insulator,1055,829,1920,1079
268.jpg,1920,1080,Ceramic/Porcelain Insulator,763,337,921,436
268.jpg,1920,1080,Polymer Arrester,767,240,930,329
268.jpg,1920,1080,Polymer Arrester,978,117,1062,287
268.jpg,1920,1080,Polymer Arrester,1066,207,1235,296
44.jpg,1920,1080,Ceramic/Porcelain Insulator,446,75,523,180
44.jpg,1920,1080,Ceramic/Porcelain Insulator,687,61,753,165
44.jpg,1920,1080,Ceramic/Porcelain Insulator,1242,39,1307,145
44.jpg,1920,1080,Polymer Arrester,758,180,807,261
44.jpg,1920,1080,Polymer Arrester,994,187,1041,265
44.jpg,1920,1080,Polymer Arrester,918,167,958,220
742_DJI_0604.jpg,1920,1080,Vertical Disconnect Switch,697,172,886,257
742_DJI_0604.jpg,1920,1080,Vertical Disconnect Switch,702,364,886,449
742_DJI_0604.jpg,1920,1080,Vertical Disconnect Switch,702,557,887,644
742_DJI_0604.jpg,1920,1080,Dead-end Polymer Insulator,529,165,722,211
742_DJI_0604.jpg,1920,1080,Dead-end Polymer Insulator,875,135,1071,172
742_DJI_0604.jpg,1920,1080,Dead-end Polymer Insulator,525,340,729,384
742_DJI_0604.jpg,1920,1080,Dead-end Polymer Insulator,878,316,1081,364
742_DJI_0604.jpg,1920,1080,Dead-end Polymer Insulator,533,517,737,568
742_DJI_0604.jpg,1920,1080,Dead-end Polymer Insulator,877,500,1047,553
742_DJI_0604.jpg,1920,1080,Polymer Arrester,895,577,974,644
742_DJI_0604.jpg,1920,1080,Polymer Arrester,659,580,722,621
742_DJI_0604.jpg,1920,1080,Polymer Arrester,893,384,966,475
742_DJI_0604.jpg,1920,1080,Polymer Arrester,883,189,955,272
742_DJI_0604.jpg,1920,1080,Polymer Arrester,655,212,724,257
668.jpg,1920,1080,Ceramic/Porcelain Insulator,985,321,1654,748
1461.jpg,1920,1080,Ceramic/Porcelain Insulator,907,272,961,335
1461.jpg,1920,1080,Ceramic/Porcelain Insulator,911,352,966,413
1461.jpg,1920,1080,Ceramic/Porcelain Insulator,913,423,969,487
1461.jpg,1920,1080,Polymer Arrester,949,227,998,300
1461.jpg,1920,1080,Polymer Arrester,951,377,982,443
1461.jpg,1920,1080,Polymer Arrester,831,432,881,481
1464_DJI_0600 (2).jpg,1920,1080,Line Tension Switch,513,456,674,607
1464_DJI_0600 (2).jpg,1920,1080,Line Tension Switch,917,423,1093,563
1464_DJI_0600 (2).jpg,1920,1080,Line Tension Switch,1157,480,1338,577
1464_DJI_0600 (2).jpg,1920,1080,Dead-end Polymer Insulator,363,513,541,599
1464_DJI_0600 (2).jpg,1920,1080,Dead-end Polymer Insulator,787,479,955,560
1464_DJI_0600 (2).jpg,1920,1080,Dead-end Polymer Insulator,1178,444,1399,513
1464_DJI_0600 (2).jpg,1920,1080,Dead-end Polymer Insulator,1419,456,1663,543
1464_DJI_0600 (2).jpg,1920,1080,Polymer Insulator,690,504,775,748
1464_DJI_0600 (2).jpg,1920,1080,Polymer Insulator,453,548,741,735
1464_DJI_0600 (2).jpg,1920,1080,Polymer Insulator,1113,463,1206,772
1464_DJI_0600 (2).jpg,1920,1080,Polymer Insulator,1354,491,1453,789
192_DJI_0096 (2).jpg,1920,1080,Mushroom Insulator,57,404,225,603
192_DJI_0096 (2).jpg,1920,1080,Mushroom Insulator,1183,253,1342,443
192_DJI_0096 (2).jpg,1920,1080,Mushroom Insulator,1601,225,1730,400
574.jpg,1920,1080,Ceramic/Porcelain Insulator,728,1,837,77
574.jpg,1920,1080,Ceramic/Porcelain Insulator,1078,284,1211,493
574.jpg,1920,1080,Ceramic/Porcelain Insulator,1301,549,1473,792
574.jpg,1920,1080,Dead-end Ceramic Insulator,898,401,1031,517
574.jpg,1920,1080,Polymer Arrester,677,104,793,208
574.jpg,1920,1080,Jiffy Splice,847,707,1199,903
1442_DJI_0589 (2).jpg,1920,1080,Line Tension Switch,310,285,917,904
1442_DJI_0589 (2).jpg,1920,1080,Dead-end Polymer Insulator,1358,392,1920,663
1442_DJI_0589 (2).jpg,1920,1080,Dead-end Polymer Insulator,1,552,357,799
1442_DJI_0589 (2).jpg,1920,1080,Polymer Insulator,1061,564,1350,1080
1442_DJI_0589 (2).jpg,1920,1080,Polymer Insulator,419,676,1225,1080
324.jpg,1920,1080,Ceramic/Porcelain Insulator,894,1,1211,540
324.jpg,1920,1080,Ceramic/Porcelain Insulator,555,1,854,423
324.jpg,1920,1080,Ceramic/Porcelain Insulator,3,1,241,195
324.jpg,1920,1080,Polymer Arrester,1362,395,1609,861
324.jpg,1920,1080,Polymer Arrester,1167,313,1375,761
324.jpg,1920,1080,Polymer Arrester,405,107,578,317
1257.jpg,1920,1080,Polymer Arrester,744,33,827,175
1257.jpg,1920,1080,Ceramic/Porcelain Insulator,420,1,540,30
572.jpg,1920,1080,Ceramic/Porcelain Insulator,1047,112,1249,503
572.jpg,1920,1080,Polymer Arrester,842,568,1125,821
125.jpg,1920,1080,Ceramic/Porcelain Insulator,1035,527,1199,796
125.jpg,1920,1080,Ceramic/Porcelain Insulator,582,179,710,387
125.jpg,1920,1080,Ceramic/Porcelain Insulator,450,91,569,281
125.jpg,1920,1080,Polymer Arrester,723,291,811,421
125.jpg,1920,1080,Polymer Arrester,687,252,739,358
125.jpg,1920,1080,Polymer Arrester,1198,658,1307,833
548.jpg,1920,1080,Ceramic/Porcelain Insulator,1027,107,1089,197
548.jpg,1920,1080,Ceramic/Porcelain Insulator,835,399,907,496
548.jpg,1920,1080,Ceramic/Porcelain Insulator,742,553,815,647
548.jpg,1920,1080,Polymer Arrester,1050,212,1117,271
548.jpg,1920,1080,Polymer Arrester,861,529,933,588
548.jpg,1920,1080,Polymer Arrester,815,599,897,663
314.jpg,1920,1080,Ceramic/Porcelain Insulator,218,375,363,619
314.jpg,1920,1080,Ceramic/Porcelain Insulator,603,343,747,599
314.jpg,1920,1080,Ceramic/Porcelain Insulator,1258,411,1370,569
314.jpg,1920,1080,Polymer Arrester,454,551,555,745
314.jpg,1920,1080,Polymer Arrester,675,537,775,716
314.jpg,1920,1080,Polymer Arrester,1379,527,1453,661
194_DJI_0097 (2).jpg,1920,1080,Mushroom Insulator,1,1,353,621
390.jpg,1920,1080,Polymer Arrester,1038,1,1919,1080
1168.jpg,1920,1080,Polymer Arrester,825,264,1142,581
365.jpg,1920,1080,Compression/Crimped Splice,1030,1,1090,73
365.jpg,1920,1080,Ceramic/Porcelain Insulator,897,1,955,59
140_DJI_0070 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,706,513,774,607
140_DJI_0070 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,805,495,878,596
140_DJI_0070 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1154,435,1247,568
140_DJI_0070 (2).jpg,1920,1080,Polymer Arrester,683,601,734,675
140_DJI_0070 (2).jpg,1920,1080,Polymer Arrester,743,593,795,676
140_DJI_0070 (2).jpg,1920,1080,Polymer Arrester,1055,560,1121,655
442.jpg,1920,1080,Dead-end Polymer Insulator,515,584,605,683
442.jpg,1920,1080,Dead-end Polymer Insulator,870,583,927,692
442.jpg,1920,1080,Dead-end Polymer Insulator,1227,583,1307,715
442.jpg,1920,1080,Polymer Arrester,595,600,639,664
442.jpg,1920,1080,Polymer Arrester,942,601,991,667
442.jpg,1920,1080,Polymer Arrester,1183,587,1237,659
442.jpg,1920,1080,Under-mounted Switch,635,599,722,705
442.jpg,1920,1080,Under-mounted Switch,990,605,1054,712
442.jpg,1920,1080,Under-mounted Switch,1122,603,1178,708
1322.jpg,1920,1080,Ceramic/Porcelain Insulator,831,315,1920,922
278_DJI_0139 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1166,344,1225,456
278_DJI_0139 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1001,317,1045,420
278_DJI_0139 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,955,376,999,455
278_DJI_0139 (2).jpg,1920,1080,Line Tension Switch,751,436,871,517
278_DJI_0139 (2).jpg,1920,1080,Line Tension Switch,959,421,1074,500
278_DJI_0139 (2).jpg,1920,1080,Dead-end Polymer Insulator,870,456,981,488
278_DJI_0139 (2).jpg,1920,1080,Dead-end Polymer Insulator,1075,441,1193,479
278_DJI_0139 (2).jpg,1920,1080,Dead-end Polymer Insulator,1210,451,1317,517
278_DJI_0139 (2).jpg,1920,1080,Dead-end Polymer Insulator,1109,467,1181,513
